Date,temperature_mean,temperature_max,precipitation_sum,sunshine_sum,State
2014-02-24,8.8915,11.929001,0.0,32112.7,HE
2014-02-25,10.233167,12.579,0.1,29348.299,HE
2014-02-26,8.833167,10.278999,0.0,21582.033,HE
2014-02-27,8.2039995,10.028999,0.6,27701.385,HE
2014-02-28,7.1206665,8.479,0.8,17901.832,HE
2014-03-01,6.470667,7.729,0.0,167.3188,HE
2014-03-02,6.2623334,7.729,0.0,12363.677,HE
2014-03-03,6.649833,8.429,0.4,10963.18,HE
2014-03-04,8.808167,11.079,0.0,30155.965,HE
2014-03-05,8.329,10.329,0.0,31875.768,HE
2014-03-06,8.5415,11.129,0.0,30438.379,HE
2014-03-07,10.6831665,12.979,0.0,32400.0,HE
2014-03-08,11.749833,14.229,0.0,32400.0,HE
2014-03-09,12.879001,15.929001,0.0,32400.0,HE
2014-03-10,12.937333,15.579,0.0,32400.0,HE
2014-03-11,13.6623335,16.179,0.0,32400.0,HE
2014-03-12,13.366501,16.179,0.0,32400.0,HE
2014-03-13,14.749833,17.129,0.0,32413.486,HE
2014-03-14,13.8081665,16.429,0.0,32400.0,HE
2014-03-15,8.749833,9.429001,0.1,7762.914,HE
2014-03-16,12.720666,14.679001,0.0,10567.193,HE
2014-03-17,12.024834,13.579,0.0,28017.11,HE
2014-03-18,11.112332,12.729,0.4,2327.537,HE
2014-03-19,12.733167,15.179001,0.0,27653.756,HE
2014-03-20,16.053999,18.629,0.0,33504.273,HE
2014-03-21,13.887334,17.229,0.70000005,24831.342,HE
2014-03-22,10.133166,11.979,2.0,888.9861,HE
2014-03-23,8.187333,9.929001,0.0,30365.043,HE
2014-03-24,6.412333,7.979,0.6,33006.01,HE
2014-03-25,7.345667,8.729,0.0,34340.016,HE
2014-03-26,8.654,10.278999,0.0,34293.645,HE
2014-03-27,11.8665,14.028999,0.0,32457.402,HE
2014-03-28,14.1206665,16.579,0.0,34559.812,HE
2014-03-29,15.379001,17.879,0.0,34156.016,HE
2014-03-30,17.404001,19.529001,0.0,35432.375,HE
2014-03-31,18.479,20.779001,0.0,35526.734,HE
2014-04-01,18.599833,20.279001,0.0,29600.57,HE
2014-04-02,18.587334,20.279001,0.0,35715.438,HE
2014-04-03,19.912334,21.779001,0.0,23786.41,HE
2014-04-04,20.229,22.629,0.2,34967.83,HE
2014-04-05,15.6414995,17.929,0.0,33844.15,HE
2014-04-06,16.745667,18.429,0.0,19238.453,HE
2014-04-07,18.987333,20.679,0.0,36000.0,HE
2014-04-08,11.970666,13.479,0.0,35683.164,HE
2014-04-09,11.779,12.929001,0.0,19950.605,HE
2014-04-10,14.137333,15.229,0.0,12166.185,HE
2014-04-11,15.604,16.979,0.1,34327.883,HE
2014-04-12,14.941501,16.429,0.3,32400.0,HE
2014-04-13,13.520667,14.528999,0.0,32339.887,HE
2014-04-14,10.587334,12.579,0.4,36000.0,HE
2014-04-15,8.762334,9.829,0.2,25583.305,HE
2014-04-16,11.2873335,12.929001,0.0,36000.0,HE
2014-04-17,13.062333,14.729,0.0,36000.0,HE
2014-04-18,10.679,12.129,0.4,36000.0,HE
2014-04-19,13.020667,15.329,0.0,24204.05,HE
2014-04-20,17.454,19.029001,0.0,36000.0,HE
2014-04-21,16.341501,17.979,0.7,35852.535,HE
2014-04-22,16.420668,17.979,0.0,35450.14,HE
2014-04-23,18.654001,20.479,0.0,36000.0,HE
2014-04-24,20.112333,22.079,0.4,36000.0,HE
2014-04-25,21.0165,22.579,0.0,36000.0,HE
2014-04-26,17.279001,19.529001,1.1,35786.152,HE
2014-04-27,14.403999,15.729,0.5,17379.46,HE
2014-04-28,15.420667,16.279,0.9,7275.4854,HE
2014-04-29,16.095667,18.379,5.3,33786.004,HE
2014-04-30,16.620667,18.929,1.5,24852.37,HE
2014-05-01,15.524834,17.029,2.7,21133.92,HE
2014-05-02,14.262333,17.329,8.8,30994.6,HE
2014-05-03,11.337334,12.329,0.0,18772.314,HE
2014-05-04,13.437333,15.079,0.0,36984.35,HE
2014-05-05,16.458166,18.179,0.0,38114.594,HE
2014-05-06,17.3915,19.279001,0.4,25103.615,HE
2014-05-07,15.0373335,16.779,0.3,37655.32,HE
2014-05-08,14.783166,16.379,2.8,14501.995,HE
2014-05-09,16.379,17.629,0.0,37192.05,HE
2014-05-10,14.591499,16.579,6.5,6946.0127,HE
2014-05-11,12.6831665,14.028999,2.6,38309.473,HE
2014-05-12,12.737332,13.778999,1.4,36291.42,HE
2014-05-13,12.708167,14.028999,2.4,34419.242,HE
2014-05-14,12.845666,14.929001,0.6,38215.69,HE
2014-05-15,11.9165,13.179001,0.0,11304.21,HE
2014-05-16,15.720668,17.329,0.0,33822.723,HE
2014-05-17,16.966501,18.279001,0.0,35076.54,HE
2014-05-18,18.558167,19.529001,0.0,28452.96,HE
2014-05-19,21.170668,22.679,0.0,39600.0,HE
2014-05-20,23.779,25.629,0.0,37448.812,HE
2014-05-21,25.362333,27.129,0.0,36316.89,HE
2014-05-22,23.329,25.929,3.9,28652.451,HE
2014-05-23,18.233168,19.779001,0.3,33918.793,HE
2014-05-24,17.554,18.729,0.0,39414.496,HE
2014-05-25,20.408167,22.029001,0.0,35791.027,HE
2014-05-26,17.958166,19.379,8.5,8783.81,HE
2014-05-27,17.554,19.329,1.0,32706.828,HE
2014-05-28,16.958166,18.129,0.0,12054.92,HE
2014-05-29,13.9748335,15.778999,0.3,3476.1855,HE
2014-05-30,14.012333,15.229,0.0,16117.078,HE
2014-05-31,17.620667,18.479,0.0,28990.31,HE
2014-06-01,17.6415,18.979,0.5,39600.0,HE
2014-06-02,18.854,19.879,0.1,39600.0,HE
2014-06-03,19.720667,21.229,0.3,38672.9,HE
2014-06-04,17.887335,20.779001,5.3,18623.2,HE
2014-06-05,17.2915,18.479,0.0,38764.812,HE
2014-06-06,22.949835,24.829,0.0,39600.0,HE
2014-06-07,27.162333,29.129,0.0,39600.0,HE
2014-06-08,29.608168,31.979,0.0,39600.0,HE
2014-06-09,30.954,33.279,0.4,36583.52,HE
2014-06-10,28.499832,32.829,0.7,35374.7,HE
2014-06-11,24.045668,25.729,1.1,38655.574,HE
2014-06-12,22.970667,24.479,0.0,37451.88,HE
2014-06-13,22.033167,24.079,0.0,38368.67,HE
2014-06-14,18.404001,19.479,0.0,38543.395,HE
2014-06-15,19.462334,20.529001,0.0,33026.96,HE
2014-06-16,18.733168,20.329,0.3,27045.145,HE
2014-06-17,19.124834,20.629,0.0,15561.37,HE
2014-06-18,21.349833,22.729,0.0,38286.668,HE
2014-06-19,19.104,21.329,0.1,35976.76,HE
2014-06-20,17.220667,18.479,0.1,35673.97,HE
2014-06-21,18.633167,19.979,0.0,39600.0,HE
2014-06-22,20.208166,21.579,0.0,39600.0,HE
2014-06-23,20.8665,22.679,0.0,36000.0,HE
2014-06-24,21.595667,23.129,0.2,39600.0,HE
2014-06-25,18.649834,20.379,0.0,39600.0,HE
2014-06-26,19.120667,20.179,0.0,31232.723,HE
2014-06-27,23.354002,24.829,0.0,32700.297,HE
2014-06-28,18.954,21.629,8.4,8566.616,HE
2014-06-29,16.895666,18.279001,2.2,29000.82,HE
2014-06-30,18.212334,19.529001,0.3,39600.0,HE
2014-07-01,19.008167,20.179,0.1,39600.0,HE
2014-07-02,21.4415,22.829,0.0,39600.0,HE
2014-07-03,25.3165,27.329,0.0,39600.0,HE
2014-07-04,27.8165,29.479,0.0,30828.135,HE
2014-07-05,22.370667,24.429,0.9,29362.35,HE
2014-07-06,26.291502,28.879,1.6,35707.773,HE
2014-07-07,22.212334,23.529001,0.0,30927.559,HE
2014-07-08,16.1415,16.679,3.2,113.00903,HE
2014-07-09,13.445666,14.028999,12.0,0.0,HE
2014-07-10,20.287334,23.329,5.6,14574.521,HE
2014-07-11,21.624834,24.079,4.5,31604.055,HE
2014-07-12,21.204,22.779001,3.1,34730.984,HE
2014-07-13,19.558167,21.129,8.3,21554.898,HE
2014-07-14,21.424833,22.879,0.5,38828.105,HE
2014-07-15,22.612333,23.629,0.1,35255.797,HE
2014-07-16,24.174835,25.379,0.3,39600.0,HE
2014-07-17,26.608168,27.879,0.0,39600.0,HE
2014-07-18,28.845667,30.679,0.0,39600.0,HE
2014-07-19,29.758165,31.529001,0.0,39600.0,HE
2014-07-20,25.237335,27.579,0.7,8158.544,HE
2014-07-21,22.2415,23.179,3.2,20534.531,HE
2014-07-22,25.349833,27.079,0.0,39011.434,HE
2014-07-23,25.879,27.229,0.0,39600.0,HE
2014-07-24,23.699835,26.079,1.0,38975.465,HE
2014-07-25,23.087334,24.829,0.3,37194.207,HE
2014-07-26,24.1415,25.979,2.3,28607.256,HE
2014-07-27,24.970667,26.329,0.2,38809.246,HE
2014-07-28,24.654001,27.629,3.8,30534.002,HE
2014-07-29,23.108168,25.229,9.2,25933.389,HE
2014-07-30,21.4915,23.129,2.0,30909.336,HE
2014-07-31,23.408167,25.029001,0.1,39600.0,HE
2014-08-01,24.808167,26.129,0.0,39600.0,HE
2014-08-02,23.824835,26.779001,2.3999999,30259.68,HE
2014-08-03,23.374834,25.329,0.7,29421.467,HE
2014-08-04,21.333166,23.429,4.2,27469.268,HE
2014-08-05,20.8165,21.779001,1.9,39477.13,HE
2014-08-06,22.404001,23.929,0.0,28706.115,HE
2014-08-07,22.4415,24.029001,0.1,38622.89,HE
2014-08-08,24.474833,26.579,0.2,28178.434,HE
2014-08-09,22.912333,24.579,0.0,38701.71,HE
2014-08-10,24.262335,26.079,3.3000002,25849.41,HE
2014-08-11,19.999834,21.129,0.0,37250.26,HE
2014-08-12,20.149834,21.779001,0.1,37678.246,HE
2014-08-13,17.983168,20.729,16.5,7200.0,HE
2014-08-14,18.262335,19.879,1.0,36249.19,HE
2014-08-15,16.108168,17.329,3.5,21989.627,HE
2014-08-16,17.358168,19.029001,0.7,32479.904,HE
2014-08-17,18.754,20.079,0.6,36028.875,HE
2014-08-18,17.354,18.679,0.0,36460.324,HE
2014-08-19,17.183167,19.479,0.1,35365.28,HE
2014-08-20,16.799833,18.079,0.0,33064.867,HE
2014-08-21,16.912333,18.579,0.0,35290.3,HE
2014-08-22,18.2665,19.729,0.0,32091.527,HE
2014-08-23,16.670668,18.379,1.1,36000.0,HE
2014-08-24,16.237333,17.929,0.4,35633.598,HE
2014-08-25,16.195667,17.079,1.9000001,5571.2305,HE
2014-08-26,17.799833,19.179,3.6999998,16824.797,HE
2014-08-27,18.133167,19.529001,0.0,33438.586,HE
2014-08-28,20.854002,22.529001,0.9,28800.0,HE
2014-08-29,21.129,22.879,0.0,32648.668,HE
2014-08-30,19.895666,21.279001,1.5,17958.482,HE
2014-08-31,16.837334,18.529001,3.5,28465.156,HE
2014-09-01,17.304,18.629,0.0,19774.709,HE
2014-09-02,18.608168,20.579,0.0,18160.79,HE
2014-09-03,17.262335,18.579,0.0,0.0,HE
2014-09-04,20.062334,20.979,0.0,2888.9595,HE
2014-09-05,22.291502,23.929,0.0,33454.87,HE
2014-09-06,22.6915,24.979,0.8,35410.44,HE
2014-09-07,20.745667,22.079,0.0,35619.293,HE
2014-09-08,20.945667,22.679,0.0,35488.027,HE
2014-09-09,18.729,20.629,0.0,35356.11,HE
2014-09-10,16.808167,18.079,0.0,21290.139,HE
2014-09-11,16.362333,17.879,0.6,28563.541,HE
2014-09-12,17.2915,18.329,0.90000004,9776.341,HE
2014-09-13,17.854,19.079,0.1,0.0,HE
2014-09-14,19.149834,20.879,0.8,28475.424,HE
2014-09-15,19.4415,20.979,0.5,24706.592,HE
2014-09-16,20.924833,22.579,0.0,32460.846,HE
2014-09-17,21.474833,23.379,0.0,32526.852,HE
2014-09-18,21.737333,23.929,0.2,29914.908,HE
2014-09-19,20.8165,23.229,2.0,22192.635,HE
2014-09-20,20.908167,23.429,0.6,30540.691,HE
2014-09-21,15.862332,17.029,6.9,1272.2853,HE
2014-09-22,13.479,14.528999,1.4000001,32400.0,HE
2014-09-23,13.362332,14.579,0.0,32400.0,HE
2014-09-24,14.591499,16.529,0.4,20119.738,HE
2014-09-25,15.545667,16.979,0.0,29408.28,HE
2014-09-26,16.937334,17.929,0.0,13527.6875,HE
2014-09-27,18.104,19.929,0.0,28800.0,HE
2014-09-28,18.545668,20.829,0.0,32214.346,HE
2014-09-29,21.354002,23.679,0.0,30697.64,HE
2014-09-30,18.583166,20.229,0.0,7998.192,HE
2014-10-01,18.849833,20.629,0.0,31636.443,HE
2014-10-02,18.341501,20.579,0.0,32318.459,HE
2014-10-03,18.670668,20.679,0.0,32186.34,HE
2014-10-04,17.262335,19.279001,0.0,32054.76,HE
2014-10-05,15.804,17.379,0.0,10767.732,HE
2014-10-06,15.633167,16.829,0.2,9950.945,HE
2014-10-07,15.9665,17.929,4.4,13846.799,HE
2014-10-08,16.7915,18.179,5.3,7152.8516,HE
2014-10-09,17.445667,18.729,5.6,5894.2373,HE
2014-10-10,16.829,17.979,0.7,391.21927,HE
2014-10-11,16.612333,17.979,0.1,14489.361,HE
2014-10-12,15.237334,16.929,2.3000002,9666.968,HE
2014-10-13,17.9165,20.079,0.0,17497.79,HE
2014-10-14,15.7165,17.679,0.8,28215.725,HE
2014-10-15,15.7415,17.679,0.4,21600.0,HE
2014-10-16,15.7915,16.779,0.70000005,15275.869,HE
2014-10-17,15.5998335,17.329,0.1,21600.0,HE
2014-10-18,16.758167,19.429,0.0,26482.379,HE
2014-10-19,19.758165,22.129,0.0,28800.0,HE
2014-10-20,16.170668,17.929,0.3,21600.0,HE
2014-10-21,12.8914995,15.829,5.9,15557.639,HE
2014-10-22,9.6915,10.528999,0.1,19196.91,HE
2014-10-23,10.987332,11.528999,0.0,11794.556,HE
2014-10-24,11.583167,13.028999,0.0,25545.562,HE
2014-10-25,12.903999,14.278999,0.0,0.0,HE
2014-10-26,14.087334,15.829,0.0,24304.924,HE
2014-10-27,11.637333,13.979,0.0,28307.227,HE
2014-10-28,8.520667,10.729,0.0,28800.0,HE
2014-10-29,10.720666,12.278999,4.8,20012.596,HE
2014-10-30,12.2456665,12.979,0.0,0.0,HE
2014-10-31,13.441501,15.429001,0.0,20644.293,HE
2014-11-01,13.583167,16.429,0.0,25001.598,HE
2014-11-02,14.4748335,15.929001,0.0,13552.92,HE
2014-11-03,13.074833,13.778999,3.0,0.0,HE
2014-11-04,12.0581665,12.929001,6.9,0.0,HE
2014-11-05,9.733167,10.729,0.6,0.0,HE
2014-11-06,8.270667,9.229,0.0,3400.8616,HE
2014-11-07,8.899834,10.479,2.1000001,24134.756,HE
2014-11-08,10.649833,12.278999,0.0,16833.768,HE
2014-11-09,9.4123335,11.278999,0.0,16508.715,HE
2014-11-10,10.074834,11.179001,0.0,1075.4368,HE
2014-11-11,8.670667,10.179001,0.3,3340.663,HE
2014-11-12,9.124833,9.979,2.4,0.0,HE
2014-11-13,10.695667,11.879,0.0,2388.1113,HE
2014-11-14,10.4915,12.129,0.0,19400.096,HE
2014-11-15,10.5164995,11.829,0.9,4101.4688,HE
2014-11-16,8.8665,10.229,1.1,4592.252,HE
2014-11-17,8.7456665,9.778999,0.6,13695.349,HE
2014-11-18,8.812333,9.679001,2.4,0.0,HE
2014-11-19,8.5581665,9.429001,0.0,5456.038,HE
2014-11-20,8.304,9.079,0.0,2165.104,HE
2014-11-21,7.533167,9.129,0.0,25200.0,HE
2014-11-22,6.8373337,9.229,0.0,23422.285,HE
2014-11-23,7.954,10.278999,0.0,23359.766,HE
2014-11-24,8.1665,9.979,0.4,9375.197,HE
2014-11-25,5.974833,7.179,0.0,23528.29,HE
2014-11-26,5.1873336,6.029,1.5,5274.468,HE
2014-11-27,5.9414997,7.129,0.0,2816.5317,HE
2014-11-28,5.5748334,7.479,0.0,25200.0,HE
2014-11-29,4.495667,6.579,0.0,25200.0,HE
2014-11-30,3.6165,4.179,0.0,0.0,HE
2014-12-01,4.2081666,5.779,0.0,23105.352,HE
2014-12-02,2.3206666,3.029,0.4,1075.7421,HE
2014-12-03,1.5873333,2.679,0.0,15275.417,HE
2014-12-04,2.9998333,3.729,0.0,5923.083,HE
2014-12-05,3.3998334,3.729,0.0,0.0,HE
2014-12-06,5.079,5.629,0.0,471.1411,HE
2014-12-07,4.304,5.179,1.1,6899.0654,HE
2014-12-08,3.2915,4.829,0.0,23662.777,HE
2014-12-09,2.5665,3.629,0.0,8387.429,HE
2014-12-10,4.2373333,5.0290003,1.3000001,0.0,HE
2014-12-11,5.8915,6.329,2.8,0.0,HE
2014-12-12,8.5665,9.528999,0.90000004,0.0,HE
2014-12-13,4.912333,5.779,5.5,0.0,HE
2014-12-14,4.179,4.579,0.0,1697.9854,HE
2014-12-15,4.808167,5.479,0.90000004,13654.493,HE
2014-12-16,5.0123334,6.229,0.1,0.0,HE
2014-12-17,5.379,7.379,4.2,0.0,HE
2014-12-18,11.074834,11.929001,0.0,0.0,HE
2014-12-19,9.799833,10.429001,6.8,0.0,HE
2014-12-20,5.779,6.579,0.5,12416.904,HE
2014-12-21,6.404,6.829,0.0,10744.761,HE
2014-12-22,8.195666,8.829,0.0,0.0,HE
2014-12-23,8.5373335,8.879,0.0,0.0,HE
2014-12-24,7.9956665,8.479,0.5,0.0,HE
2014-12-25,4.712333,5.629,0.1,14138.001,HE
2014-12-26,2.8123333,4.0290003,0.0,17516.201,HE
2014-12-27,0.5706667,0.929,11.1,0.0,HE
2014-12-28,-4.3918333,-3.021,0.0,25369.705,HE
2014-12-29,1.1665,2.379,0.0,18601.03,HE
2014-12-30,2.2873333,3.129,0.2,939.05896,HE
2014-12-31,2.5831666,3.379,0.0,6264.5107,HE
2015-01-01,2.0581667,3.429,0.0,18126.027,HE
2015-01-02,4.3665,5.379,1.9,0.0,HE
2015-01-03,1.9664999,2.929,14.0,0.0,HE
2015-01-04,2.9706666,3.979,0.0,22613.916,HE
2015-01-05,0.3373333,2.429,0.0,25582.227,HE
2015-01-06,-0.7626667,1.829,0.0,20944.58,HE
2015-01-07,2.2581666,3.279,0.0,5383.43,HE
2015-01-08,7.2623334,8.778999,7.2,0.0,HE
2015-01-09,9.108167,10.679001,3.2,0.0,HE
2015-01-10,10.5665,11.778999,3.4,128.20084,HE
2015-01-11,4.3456664,4.8789997,0.0,25782.635,HE
2015-01-12,6.033167,7.079,0.0,0.0,HE
2015-01-13,10.149834,11.829,0.2,22872.953,HE
2015-01-14,4.7956667,6.579,1.8000001,1359.0181,HE
2015-01-15,9.462334,10.479,0.1,12009.02,HE
2015-01-16,5.0206666,6.879,6.7,0.0,HE
2015-01-17,3.5498333,4.829,0.0,6277.664,HE
2015-01-18,1.9123334,3.479,0.0,22847.086,HE
2015-01-19,1.8248334,3.479,0.0,23801.152,HE
2015-01-20,1.2540001,2.929,0.0,20559.9,HE
2015-01-21,1.5706667,3.129,0.0,27923.66,HE
2015-01-22,1.9498333,2.929,0.0,4534.139,HE
2015-01-23,2.2831666,3.579,0.0,14499.923,HE
2015-01-24,1.5040001,2.579,2.4,760.255,HE
2015-01-25,2.879,4.329,0.70000005,369.86948,HE
2015-01-26,2.3456666,3.679,6.4,0.0,HE
2015-01-27,3.2748334,4.579,0.0,25233.754,HE
2015-01-28,4.0831666,4.6289997,2.1999998,0.0,HE
2015-01-29,2.8206666,4.429,4.0,17950.135,HE
2015-01-30,1.354,2.779,1.2,23417.445,HE
2015-01-31,1.4664999,3.179,0.0,15003.051,HE
2015-02-01,1.5748334,2.729,0.4,14161.033,HE
2015-02-02,1.4498334,2.379,0.5,26245.697,HE
2015-02-03,0.52066666,2.429,0.0,24458.178,HE
2015-02-04,-0.38766667,1.229,0.0,27185.652,HE
2015-02-05,-0.7418334,0.379,0.0,16164.776,HE
2015-02-06,-0.24183333,1.329,0.0,28858.436,HE
2015-02-07,0.30816665,2.529,0.0,28835.146,HE
2015-02-08,0.9915001,2.729,0.1,28800.0,HE
2015-02-09,4.3873334,5.079,0.0,0.0,HE
2015-02-10,5.070667,6.129,0.0,2386.9023,HE
2015-02-11,3.9998333,6.229,0.0,29489.184,HE
2015-02-12,2.9415,6.029,0.0,25061.588,HE
2015-02-13,4.829,7.979,0.0,28800.0,HE
2015-02-14,4.8623333,7.729,0.0,28860.613,HE
2015-02-15,3.879,6.579,0.0,30332.885,HE
2015-02-16,4.4498334,6.879,0.0,31043.697,HE
2015-02-17,3.604,5.129,0.0,9995.28,HE
2015-02-18,4.070667,5.279,0.0,10458.709,HE
2015-02-19,3.4581668,6.729,0.0,31571.805,HE
2015-02-20,7.9373336,10.379,0.0,30793.416,HE
2015-02-21,5.1664996,6.579,0.0,15027.741,HE
2015-02-22,4.4165,6.079,0.0,30849.553,HE
2015-02-23,3.4331665,4.8789997,5.8,0.0,HE
2015-02-24,5.104,6.879,0.8,25955.95,HE
2015-02-25,5.9331665,8.079,0.3,29491.244,HE
2015-02-26,6.8165,8.429,0.0,21485.771,HE
2015-02-27,3.7581666,4.679,4.7,0.0,HE
2015-02-28,5.183167,7.279,0.0,32400.0,HE
2015-03-01,8.0164995,10.179001,0.1,12813.213,HE
2015-03-02,6.758167,9.129,0.6,27824.697,HE
2015-03-03,7.783167,9.879,1.4000001,31428.395,HE
2015-03-04,5.524833,7.829,0.5,30195.494,HE
2015-03-05,5.6206665,7.379,0.0,26133.947,HE
2015-03-06,7.545666,9.129,0.0,21705.39,HE
2015-03-07,7.8039994,10.379,0.0,29648.67,HE
2015-03-08,10.512334,12.778999,0.0,28121.82,HE
2015-03-09,11.570667,13.879,0.0,32400.0,HE
2015-03-10,8.2165,8.778999,1.4,1515.0936,HE
2015-03-11,6.6665,8.829,0.0,32400.0,HE
2015-03-12,8.220667,10.429001,0.0,32400.0,HE
2015-03-13,6.0498333,7.179,0.0,23216.568,HE
2015-03-14,6.154,7.729,0.0,13661.755,HE
2015-03-15,6.3956666,7.879,0.70000005,13634.87,HE
2015-03-16,10.2873335,13.028999,0.0,32635.977,HE
2015-03-17,12.658166,15.278999,0.0,32587.193,HE
2015-03-18,14.658166,17.179,0.0,32400.0,HE
2015-03-19,11.924834,14.229,0.0,32490.43,HE
2015-03-20,11.608167,13.829,0.0,33516.145,HE
2015-03-21,7.1289997,8.879,0.6,27862.662,HE
2015-03-22,6.2456665,7.829,0.0,29981.807,HE
2015-03-23,9.237334,11.179001,0.0,29047.43,HE
2015-03-24,10.970666,12.679001,0.0,26284.945,HE
2015-03-25,11.924832,15.829,0.0,26123.941,HE
2015-03-26,7.3873334,9.329,1.4,6650.2207,HE
2015-03-27,8.770667,10.429001,0.4,27754.822,HE
2015-03-28,9.6623335,12.229,1.3000001,19558.412,HE
2015-03-29,9.9915,11.079,8.2,0.0,HE
2015-03-30,8.362333,9.979,0.6,35410.883,HE
2015-03-31,9.508166,11.979,1.8000001,35151.895,HE
2015-04-01,7.024833,8.579,1.2,35599.76,HE
2015-04-02,6.537333,8.079,1.2,29031.469,HE
2015-04-03,9.1206665,10.679001,0.0,32500.191,HE
2015-04-04,5.6206665,7.879,3.2,14282.185,HE
2015-04-05,7.9498334,9.629,0.0,33671.22,HE
2015-04-06,8.049833,9.879,0.1,33285.938,HE
2015-04-07,10.212333,12.379,0.0,36000.0,HE
2015-04-08,13.091499,15.028999,0.0,36000.0,HE
2015-04-09,15.299832,17.329,0.0,36000.0,HE
2015-04-10,17.954,20.229,0.0,35837.28,HE
2015-04-11,14.679,16.429,2.6999998,36000.0,HE
2015-04-12,14.883167,17.279001,0.0,36000.0,HE
2015-04-13,12.1623335,13.629,0.0,33998.562,HE
2015-04-14,17.495667,20.079,0.0,36000.0,HE
2015-04-15,20.837334,23.479,0.0,36000.0,HE
2015-04-16,19.304,21.329,0.0,30817.344,HE
2015-04-17,12.804,14.729,0.0,35154.285,HE
2015-04-18,11.283168,12.729,0.0,36000.0,HE
2015-04-19,13.2039995,15.079,0.0,36000.0,HE
2015-04-20,15.854,17.929,0.0,36000.0,HE
2015-04-21,18.174833,20.629,0.0,36010.617,HE
2015-04-22,13.104,15.028999,0.0,36000.0,HE
2015-04-23,14.4165,16.029,0.0,36000.0,HE
2015-04-24,18.029001,20.229,0.0,36000.0,HE
2015-04-25,14.6623335,17.029,3.1,5047.4404,HE
2015-04-26,17.758167,20.079,2.7,32120.861,HE
2015-04-27,10.833167,13.429001,8.1,0.0,HE
2015-04-28,11.4331665,13.079,0.0,34225.19,HE
2015-04-29,12.929001,14.179001,0.0,17346.023,HE
2015-04-30,11.979,14.729,4.0,26871.137,HE
2015-05-01,9.749833,10.379,0.90000004,0.0,HE
2015-05-02,13.804,14.979,0.0,13098.293,HE
2015-05-03,13.8914995,14.879,3.5,0.0,HE
2015-05-04,19.670668,21.429,0.0,36000.0,HE
2015-05-05,20.474833,23.729,0.3,34462.41,HE
2015-05-06,15.837334,17.129,0.0,37698.21,HE
2015-05-07,15.124833,16.179,0.0,32922.605,HE
2015-05-08,18.670668,20.779001,0.3,29119.033,HE
2015-05-09,18.0165,19.879,0.2,37985.938,HE
2015-05-10,17.770666,19.629,0.0,38741.867,HE
2015-05-11,21.3415,23.479,0.0,35349.168,HE
2015-05-12,21.949835,27.029001,3.4,30431.379,HE
2015-05-13,18.420668,20.479,0.1,36838.383,HE
2015-05-14,16.958166,18.379,0.3,29699.738,HE
2015-05-15,18.137333,19.979,0.0,39600.0,HE
2015-05-16,15.7165,17.679,0.1,26722.691,HE
2015-05-17,16.199833,17.079,0.0,21861.93,HE
2015-05-18,19.474834,21.329,0.0,39600.0,HE
2015-05-19,14.924832,16.379,0.0,39416.293,HE
2015-05-20,13.104,14.979,0.3,35859.066,HE
2015-05-21,14.6623335,15.729,0.0,39600.0,HE
2015-05-22,17.308167,18.329,0.0,21997.043,HE
2015-05-23,18.545668,19.929,0.1,22098.418,HE
2015-05-24,17.974833,19.429,0.0,33037.38,HE
2015-05-25,16.454,17.979,0.4,33682.74,HE
2015-05-26,13.903999,15.129,0.0,34571.6,HE
2015-05-27,14.2456665,15.629,0.0,33686.316,HE
2015-05-28,18.287334,19.979,0.0,30962.5,HE
2015-05-29,16.083166,17.529001,3.6999998,12378.986,HE
2015-05-30,15.1831665,16.679,0.0,29266.605,HE
2015-05-31,19.620667,21.079,0.0,15123.316,HE
2015-06-01,14.458167,15.778999,2.2,9641.428,HE
2015-06-02,22.037333,24.279001,0.0,39600.0,HE
2015-06-03,19.3915,20.529001,0.0,28740.78,HE
2015-06-04,22.574835,24.379,0.0,39600.0,HE
2015-06-05,29.383165,31.779001,0.0,39600.0,HE
2015-06-06,23.883165,25.379,0.0,36000.0,HE
2015-06-07,22.812334,24.679,0.0,37764.57,HE
2015-06-08,18.045668,19.579,0.0,21516.504,HE
2015-06-09,17.2665,18.529001,0.0,28888.234,HE
2015-06-10,19.470667,20.779001,0.0,7120.0767,HE
2015-06-11,21.770668,22.579,0.5,23804.678,HE
2015-06-12,26.183167,29.679,0.9,34579.062,HE
2015-06-13,22.0665,23.629,0.3,37313.707,HE
2015-06-14,23.487333,25.279001,0.0,39600.0,HE
2015-06-15,19.445667,20.429,0.0,24408.44,HE
2015-06-16,18.429,20.129,0.0,37134.582,HE
2015-06-17,19.912333,21.429,0.0,36000.0,HE
2015-06-18,17.649834,19.479,1.6,12251.69,HE
2015-06-19,15.1623335,16.879,0.8,23772.025,HE
2015-06-20,16.324835,17.779001,0.1,33708.57,HE
2015-06-21,18.270666,21.079,2.0,26191.121,HE
2015-06-22,13.8415,14.429001,9.8,0.0,HE
2015-06-23,14.858167,17.129,3.6,35774.336,HE
2015-06-24,17.433167,18.679,0.0,11236.343,HE
2015-06-25,21.812334,22.879,0.0,38880.527,HE
2015-06-26,24.595667,26.729,0.0,18340.629,HE
2015-06-27,21.3165,22.879,3.0,39209.816,HE
2015-06-28,22.333168,23.729,0.0,36819.113,HE
2015-06-29,24.687334,26.229,0.0,38742.305,HE
